year,normalized_cost,Bankruptcy Totals,Employment Totals,GDP,New Grads,HPI,PerCap Dispo Income,PerCap Personal Income,REVENUE,Bar Pass,month_April,month_August,month_December,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September,office_location_Gulfport,office_location_Houston,office_location_Jackson,office_location_Mobile,office_location_New Orleans,office_location_Raleigh,office_location_Tampa,office_location_Tupelo
2015,0.01163341415575903,25672.0,2587451.0,202372.4,69136.0,210.98272727272777,34872.0,38531.0,0.104090712,882.0208333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,0.02027236787338604,25672.0,2587451.0,202372.4,69136.0,210.98272727272777,34872.0,38531.0,0.104090712,882.0208333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,0.02991688533307074,25672.0,2587451.0,202372.4,69136.0,210.98272727272777,34872.0,38531.0,0.104090712,882.0208333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2015,0.04001783669508934,25672.0,2587451.0,202372.4,69136.0,210.98272727272777,34872.0,38531.0,0.104090712,882.0208333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,0.04975956277522293,25672.0,2587451.0,202372.4,69136.0,210.98272727272777,34872.0,38531.0,0.104090712,882.0208333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015,0.05798360488676563,25672.0,2587451.0,202372.4,69136.0,210.98272727272777,34872.0,38531.0,0.104090712,882.0208333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,0.06710071162238361,25672.0,2587451.0,202372.4,69136.0,210.98272727272777,34872.0,38531.0,0.104090712,882.0208333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,0.07519610007733349,25672.0,2587451.0,202372.4,69136.0,210.98272727272777,34872.0,38531.0,0.104090712,882.0208333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,0.08529034668995965,25672.0,2587451.0,202372.4,69136.0,210.98272727272777,34872.0,38531.0,0.104090712,882.0208333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2015,0.09638258041856183,25672.0,2587451.0,202372.4,69136.0,210.98272727272777,34872.0,38531.0,0.104090712,882.0208333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015,0.1053553336545277,25672.0,2587451.0,202372.4,69136.0,210.98272727272777,34872.0,38531.0,0.104090712,882.0208333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2015,0.1172477877388843,25672.0,2587451.0,202372.4,69136.0,210.98272727272777,34872.0,38531.0,0.104090712,882.0208333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,0.05771177515156425,13994.0,2696590.0,235113.5,69421.0,181.76,39185.0,43113.0,0.660073919,882.0208333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0.09519351315174662,13994.0,2696590.0,235113.5,69421.0,181.76,39185.0,43113.0,0.660073919,882.0208333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0.1384369017408789,13994.0,2696590.0,235113.5,69421.0,181.76,39185.0,43113.0,0.660073919,882.0208333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2015,0.1771897132918471,13994.0,2696590.0,235113.5,69421.0,181.76,39185.0,43113.0,0.660073919,882.0208333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0.2197173827324753,13994.0,2696590.0,235113.5,69421.0,181.76,39185.0,43113.0,0.660073919,882.0208333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015,0.2630961112516572,13994.0,2696590.0,235113.5,69421.0,181.76,39185.0,43113.0,0.660073919,882.0208333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0.30489167473181,13994.0,2696590.0,235113.5,69421.0,181.76,39185.0,43113.0,0.660073919,882.0208333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0.3495517826791572,13994.0,2696590.0,235113.5,69421.0,181.76,39185.0,43113.0,0.660073919,882.0208333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0.3912160783256651,13994.0,2696590.0,235113.5,69421.0,181.76,39185.0,43113.0,0.660073919,882.0208333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015,0.4382370740238091,13994.0,2696590.0,235113.5,69421.0,181.76,39185.0,43113.0,0.660073919,882.0208333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015,0.4857216014072385,13994.0,2696590.0,235113.5,69421.0,181.76,39185.0,43113.0,0.660073919,882.0208333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2015,0.5311155554123532,13994.0,2696590.0,235113.5,69421.0,181.76,39185.0,43113.0,0.660073919,882.0208333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0.0007814846711693281,15495.0,5695035.0,508928.7,138477.0,166.28,37280.0,42076.0,0.003060111,882.0208333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,0.002942893802536276,15495.0,5695035.0,508928.7,138477.0,166.28,37280.0,42076.0,0.003060111,882.0208333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,0.004656562107365378,15495.0,5695035.0,508928.7,138477.0,166.28,37280.0,42076.0,0.003060111,882.0208333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2015,0.006535333732240813,15495.0,5695035.0,508928.7,138477.0,166.28,37280.0,42076.0,0.003060111,882.0208333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,0.008153041382150299,15495.0,5695035.0,508928.7,138477.0,166.28,37280.0,42076.0,0.003060111,882.0208333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2015,0.00970964239153216,15495.0,5695035.0,508928.7,138477.0,166.28,37280.0,42076.0,0.003060111,882.0208333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,0.0112211859666085,15495.0,5695035.0,508928.7,138477.0,166.28,37280.0,42076.0,0.003060111,882.0208333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,0.01257946459396929,15495.0,5695035.0,508928.7,138477.0,166.28,37280.0,42076.0,0.003060111,882.0208333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,0.01359657631977947,15495.0,5695035.0,508928.7,138477.0,166.28,37280.0,42076.0,0.003060111,882.0208333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015,0.01579066869067268,15495.0,5695035.0,508928.7,138477.0,166.28,37280.0,42076.0,0.003060111,882.0208333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2015,0.01784179325715091,15495.0,5695035.0,508928.7,138477.0,166.28,37280.0,42076.0,0.003060111,882.0208333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015,0.02059293276203477,15495.0,5695035.0,508928.7,138477.0,166.28,37280.0,42076.0,0.003060111,882.0208333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,0.0885483483182607,56172.0,11367160.0,908519.9,320138.0,210.98272727272777,40565.0,45659.0,0.294159494,882.0208333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0.04560397159803435,56172.0,11367160.0,908519.9,320138.0,210.98272727272777,40565.0,45659.0,0.294159494,882.0208333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0.06855462505632966,56172.0,11367160.0,908519.9,320138.0,210.98272727272777,40565.0,45659.0,0.294159494,882.0208333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2015,0.0903152622565259,56172.0,11367160.0,908519.9,320138.0,210.98272727272777,40565.0,45659.0,0.294159494,882.0208333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0.1155894881205583,56172.0,11367160.0,908519.9,320138.0,210.98272727272777,40565.0,45659.0,0.294159494,882.0208333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015,0.1391614550744395,56172.0,11367160.0,908519.9,320138.0,210.98272727272777,40565.0,45659.0,0.294159494,882.0208333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0.1628493759980161,56172.0,11367160.0,908519.9,320138.0,210.98272727272777,40565.0,45659.0,0.294159494,882.0208333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0.1842279993603212,56172.0,11367160.0,908519.9,320138.0,210.98272727272777,40565.0,45659.0,0.294159494,882.0208333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0.2054786389027135,56172.0,11367160.0,908519.9,320138.0,210.98272727272777,40565.0,45659.0,0.294159494,882.0208333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2015,0.2304803584763425,56172.0,11367160.0,908519.9,320138.0,210.98272727272777,40565.0,45659.0,0.294159494,882.0208333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015,0.2559465449535698,56172.0,11367160.0,908519.9,320138.0,210.98272727272777,40565.0,45659.0,0.294159494,882.0208333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2015,0.2822909796975042,56172.0,11367160.0,908519.9,320138.0,210.98272727272777,40565.0,45659.0,0.294159494,882.0208333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0.005503575640342369,10977.0,1568218.0,105914.6,43488.0,210.98272727272777,32600.0,35533.0,0.057666722,882.0208333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,0.01184453752595342,10977.0,1568218.0,105914.6,43488.0,210.98272727272777,32600.0,35533.0,0.057666722,882.0208333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,0.01738249323317637,10977.0,1568218.0,105914.6,43488.0,210.98272727272777,32600.0,35533.0,0.057666722,882.0208333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2015,0.02292366610483309,10977.0,1568218.0,105914.6,43488.0,210.98272727272777,32600.0,35533.0,0.057666722,882.0208333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,0.028897972707341,10977.0,1568218.0,105914.6,43488.0,210.98272727272777,32600.0,35533.0,0.057666722,882.0208333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2015,0.03402934762779832,10977.0,1568218.0,105914.6,43488.0,210.98272727272777,32600.0,35533.0,0.057666722,882.0208333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,0.0391026274853771,10977.0,1568218.0,105914.6,43488.0,210.98272727272777,32600.0,35533.0,0.057666722,882.0208333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,0.04454892675903308,10977.0,1568218.0,105914.6,43488.0,210.98272727272777,32600.0,35533.0,0.057666722,882.0208333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,0.04991712018687661,10977.0,1568218.0,105914.6,43488.0,210.98272727272777,32600.0,35533.0,0.057666722,882.0208333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015,0.05653409107718974,10977.0,1568218.0,105914.6,43488.0,210.98272727272777,32600.0,35533.0,0.057666722,882.0208333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2015,0.06220010786733336,10977.0,1568218.0,105914.6,43488.0,210.98272727272777,32600.0,35533.0,0.057666722,882.0208333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015,0.06973209212243182,10977.0,1568218.0,105914.6,43488.0,210.98272727272777,32600.0,35533.0,0.057666722,882.0208333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,0.003438519533226495,11246.0,1581185.0,107291.4,43950.0,173.1,33002.0,36021.0,0.009339714,190.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,0.006040665055061324,11246.0,1581185.0,107291.4,43950.0,173.1,33002.0,36021.0,0.009339714,190.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,0.009455431645303252,11246.0,1581185.0,107291.4,43950.0,173.1,33002.0,36021.0,0.009339714,190.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2016,0.01257356237207286,11246.0,1581185.0,107291.4,43950.0,173.1,33002.0,36021.0,0.009339714,190.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,0.01567819861074901,11246.0,1581185.0,107291.4,43950.0,173.1,33002.0,36021.0,0.009339714,190.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2016,0.01838490718353777,11246.0,1581185.0,107291.4,43950.0,173.1,33002.0,36021.0,0.009339714,190.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,0.02123834895660017,11246.0,1581185.0,107291.4,43950.0,173.1,33002.0,36021.0,0.009339714,190.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,0.02366074981852772,11246.0,1581185.0,107291.4,43950.0,173.1,33002.0,36021.0,0.009339714,190.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,0.02640274407077019,11246.0,1581185.0,107291.4,43950.0,173.1,33002.0,36021.0,0.009339714,190.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2016,0.02950680520393202,11246.0,1581185.0,107291.4,43950.0,173.1,33002.0,36021.0,0.009339714,190.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2016,0.03436629428952623,11246.0,1581185.0,107291.4,43950.0,173.1,33002.0,36021.0,0.009339714,190.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2016,0.03738400830141862,11246.0,1581185.0,107291.4,43950.0,173.1,33002.0,36021.0,0.009339714,190.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,0.008948416675502262,33830.0,16683310.0,1579014.9,362133.0,239.99,42224.0,46586.0,0.021508239,2904.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,0.01505311367263428,33830.0,16683310.0,1579014.9,362133.0,239.99,42224.0,46586.0,0.021508239,2904.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,0.02226527375617464,33830.0,16683310.0,1579014.9,362133.0,239.99,42224.0,46586.0,0.021508239,2904.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016,0.02975478317696417,33830.0,16683310.0,1579014.9,362133.0,239.99,42224.0,46586.0,0.021508239,2904.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,0.03693626480776169,33830.0,16683310.0,1579014.9,362133.0,239.99,42224.0,46586.0,0.021508239,2904.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2016,0.04344571213024137,33830.0,16683310.0,1579014.9,362133.0,239.99,42224.0,46586.0,0.021508239,2904.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,0.04869742687179299,33830.0,16683310.0,1579014.9,362133.0,239.99,42224.0,46586.0,0.021508239,2904.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,0.05504895028722406,33830.0,16683310.0,1579014.9,362133.0,239.99,42224.0,46586.0,0.021508239,2904.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,0.06197150443316727,33830.0,16683310.0,1579014.9,362133.0,239.99,42224.0,46586.0,0.021508239,2904.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016,0.06911434851370381,33830.0,16683310.0,1579014.9,362133.0,239.99,42224.0,46586.0,0.021508239,2904.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016,0.07698445181268265,33830.0,16683310.0,1579014.9,362133.0,239.99,42224.0,46586.0,0.021508239,2904.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2016,0.08277564307261341,33830.0,16683310.0,1579014.9,362133.0,239.99,42224.0,46586.0,0.021508239,2904.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,0.02057839052037869,11246.0,1581185.0,107291.4,43950.0,210.98272727272777,33002.0,36021.0,0.102854838,190.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,0.03528201948175599,11246.0,1581185.0,107291.4,43950.0,210.98272727272777,33002.0,36021.0,0.102854838,190.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,0.05009502195609921,11246.0,1581185.0,107291.4,43950.0,210.98272727272777,33002.0,36021.0,0.102854838,190.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016,0.06587319794726908,11246.0,1581185.0,107291.4,43950.0,210.98272727272777,33002.0,36021.0,0.102854838,190.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,0.08129744419587995,11246.0,1581185.0,107291.4,43950.0,210.98272727272777,33002.0,36021.0,0.102854838,190.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016,0.09517030603179823,11246.0,1581185.0,107291.4,43950.0,210.98272727272777,33002.0,36021.0,0.102854838,190.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,0.1097662659693329,11246.0,1581185.0,107291.4,43950.0,210.98272727272777,33002.0,36021.0,0.102854838,190.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,0.1247675913129372,11246.0,1581185.0,107291.4,43950.0,210.98272727272777,33002.0,36021.0,0.102854838,190.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,0.1405844206428953,11246.0,1581185.0,107291.4,43950.0,210.98272727272777,33002.0,36021.0,0.102854838,190.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016,0.1560892562391103,11246.0,1581185.0,107291.4,43950.0,210.98272727272777,33002.0,36021.0,0.102854838,190.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,0.1731380569837714,11246.0,1581185.0,107291.4,43950.0,210.98272727272777,33002.0,36021.0,0.102854838,190.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2016,0.1845139702413935,11246.0,1581185.0,107291.4,43950.0,210.98272727272777,33002.0,36021.0,0.102854838,190.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,0.01090536603437911,26269.0,2619737.0,207368.4,71768.0,210.98272727272777,35220.0,39014.0,0.11752051,398.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,0.01934939507515655,26269.0,2619737.0,207368.4,71768.0,210.98272727272777,35220.0,39014.0,0.11752051,398.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,0.0285516584098815,26269.0,2619737.0,207368.4,71768.0,210.98272727272777,35220.0,39014.0,0.11752051,398.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016,0.0379013278048948,26269.0,2619737.0,207368.4,71768.0,210.98272727272777,35220.0,39014.0,0.11752051,398.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,0.04830476719929089,26269.0,2619737.0,207368.4,71768.0,210.98272727272777,35220.0,39014.0,0.11752051,398.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016,0.05674334147176131,26269.0,2619737.0,207368.4,71768.0,210.98272727272777,35220.0,39014.0,0.11752051,398.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,0.06551563046077663,26269.0,2619737.0,207368.4,71768.0,210.98272727272777,35220.0,39014.0,0.11752051,398.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,0.07464011279024574,26269.0,2619737.0,207368.4,71768.0,210.98272727272777,35220.0,39014.0,0.11752051,398.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,0.08526456402446315,26269.0,2619737.0,207368.4,71768.0,210.98272727272777,35220.0,39014.0,0.11752051,398.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,0.09522826235718962,26269.0,2619737.0,207368.4,71768.0,210.98272727272777,35220.0,39014.0,0.11752051,398.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016,0.1062451357641436,26269.0,2619737.0,207368.4,71768.0,210.98272727272777,35220.0,39014.0,0.11752051,398.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2016,0.1158812849682982,26269.0,2619737.0,207368.4,71768.0,210.98272727272777,35220.0,39014.0,0.11752051,398.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,0.05781461288597486,13545.0,2691382.0,227090.7,65683.0,191.52,38748.0,42725.0,0.719618034,617.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0.09954524083970491,13545.0,2691382.0,227090.7,65683.0,191.52,38748.0,42725.0,0.719618034,617.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0.1490838751416901,13545.0,2691382.0,227090.7,65683.0,191.52,38748.0,42725.0,0.719618034,617.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016,0.192926961388482,13545.0,2691382.0,227090.7,65683.0,191.52,38748.0,42725.0,0.719618034,617.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0.2400078342375611,13545.0,2691382.0,227090.7,65683.0,191.52,38748.0,42725.0,0.719618034,617.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,0.2805273548118621,13545.0,2691382.0,227090.7,65683.0,191.52,38748.0,42725.0,0.719618034,617.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0.3235460346942428,13545.0,2691382.0,227090.7,65683.0,191.52,38748.0,42725.0,0.719618034,617.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0.3690442907357177,13545.0,2691382.0,227090.7,65683.0,191.52,38748.0,42725.0,0.719618034,617.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0.4172357971419085,13545.0,2691382.0,227090.7,65683.0,191.52,38748.0,42725.0,0.719618034,617.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,0.4644810577884024,13545.0,2691382.0,227090.7,65683.0,191.52,38748.0,42725.0,0.719618034,617.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016,0.5165104015128901,13545.0,2691382.0,227090.7,65683.0,191.52,38748.0,42725.0,0.719618034,617.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2016,0.5588247568606917,13545.0,2691382.0,227090.7,65683.0,191.52,38748.0,42725.0,0.719618034,617.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0.002219775545352847,14899.0,5825370.0,526029.8,145723.0,176.18,37967.0,42936.0,0.004027307,943.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,0.004425493311417951,14899.0,5825370.0,526029.8,145723.0,176.18,37967.0,42936.0,0.004027307,943.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,0.006422988616833108,14899.0,5825370.0,526029.8,145723.0,176.18,37967.0,42936.0,0.004027307,943.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2016,0.008755776819696373,14899.0,5825370.0,526029.8,145723.0,176.18,37967.0,42936.0,0.004027307,943.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,0.0110121105895445,14899.0,5825370.0,526029.8,145723.0,176.18,37967.0,42936.0,0.004027307,943.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2016,0.01299920226307959,14899.0,5825370.0,526029.8,145723.0,176.18,37967.0,42936.0,0.004027307,943.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,0.01490178701862063,14899.0,5825370.0,526029.8,145723.0,176.18,37967.0,42936.0,0.004027307,943.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,0.01678007323025529,14899.0,5825370.0,526029.8,145723.0,176.18,37967.0,42936.0,0.004027307,943.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,0.01883300877443667,14899.0,5825370.0,526029.8,145723.0,176.18,37967.0,42936.0,0.004027307,943.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016,0.02095495059774084,14899.0,5825370.0,526029.8,145723.0,176.18,37967.0,42936.0,0.004027307,943.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016,0.02315960314208523,14899.0,5825370.0,526029.8,145723.0,176.18,37967.0,42936.0,0.004027307,943.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2016,0.0249954229175639,14899.0,5825370.0,526029.8,145723.0,176.18,37967.0,42936.0,0.004027307,943.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,0.02789585034085018,45660.0,11682235.0,953352.5,320082.0,210.98272727272777,41733.0,46454.0,0.307178291,2515.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,0.04957425349916766,45660.0,11682235.0,953352.5,320082.0,210.98272727272777,41733.0,46454.0,0.307178291,2515.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,0.07356325727616933,45660.0,11682235.0,953352.5,320082.0,210.98272727272777,41733.0,46454.0,0.307178291,2515.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016,0.09714603063734598,45660.0,11682235.0,953352.5,320082.0,210.98272727272777,41733.0,46454.0,0.307178291,2515.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
